542	16700	34	06	05	CONFIRM	05	N.D.C.C. § 14-05-23
543	16708	23	2016	2015	CONFIRM	2015	February 26, 2015
544	16709	7	263	253	CONFIRM	253	$253,144.23 in interest
545	16719	11	1984	1934	CONFIRM	1934	1918 through 1934
546	16733	19	6	5	UNCLEAR		crop shows only "No. 20150301" caption, not the 5th/6th Cir. cite
547	16740	2	26	25	CONFIRM	25	25-03.1-02(13)
548	16740	10	26	25	UNCLEAR	25	crop shows 25-03.1-02(13) (para 2 passage), not the 03.1-18.1 context
549	16741	12	651	551	CONFIRM	551	Molsbarger, 551 F.3d 809
550	16752	3	6	5	CONFIRM	5	September 5, 2014
551	16752	11	678	578	CONFIRM	578	672 N.W.2d 578, 584
552	16752	20	366	336	CONFIRM	336	N.D. 336, 370, 203 N.W. 195
553	16772	6	508	503	CONFIRM	503	503 N.W.2d 240, 241
554	16778	21	48	43	UNCLEAR	43	crop shows ¶7 "Paragraph 43 of the amended supplemental divorce judgment", not the "under paragraph __ of the judgment" sentence
555	16793	4	10	40	CONFIRM	40	§ 26.1-40-15.6(6)
556	16794	2	838	833	CONFIRM	833	N.W.2d 833 (summarily affirming
557	16803	10	28	23	CONFIRM	23	§ 19-03.1-23.2
558	16804	12	06	05	CONFIRM	05	§ 29-05-20
559	16804	12	286	285	CONFIRM	285	405 N.W.2d 285, 289
560	16808	8	8	3	CONFIRM	3	$3,419 to purge the contempt
561	16815	5	89	39	CONFIRM	39	§ 39-08-01(2)
562	16815	7	89	39	CONFIRM	39	§ 39-20-06
563	16816	7	846	346	CONFIRM	346	¶ 13, 346 N.W.2d 724
564	16818	9	351	352	CONFIRM	352	Griffin v. Illinois, 352 U.S. 12, 19
565	16819	6	685	635	CONFIRM	635	$29,635,000
566	16823	11	809	309	CONFIRM	309	at 309 (citations omitted)
567	16840	11	8	3	CONFIRM	3	Id. at ¶ 3
568	16842	15	563	553	CONFIRM	553	400 N.W.2d 553, 557 (Iowa 1987)
569	16863	3	160	150	CONFIRM	150	inmate population 150% over
570	16871	18	658	653	CONFIRM	653	450 P.2d 653, 655 (1969)
571	16871	24	88	38	UNCLEAR	38	crop shows ¶10 "Chapter 38-18.1, N.D.C.C., provides the procedure", not the "comply with Chapter" sentence
