30	12665	11	658	558	CONFIRM	558	562 N.W.2d 558
31	12665	11	662	562	CONFIRM	562	562 N.W.2d 558
32	12667	6	558	553	CONFIRM	553	crop shows full Swanson cite "553 N.W.2d 209 (N.D." not the "at 212" short form; same case, volume 553
33	12672	4	82	32	CONFIRM	32	Chapter 29-32.1
34	12672	41	108	103	CONFIRM	103	Wilson, 466 N.W.2d at 103
35	12672	41	8	3	CONFIRM	3	N.D.R.C. 3.2 procedure
36	12674	21	1805	1305	CONFIRM	1305	745 F.2d 1305, 1310
37	12677	14	936	946	CONFIRM	946	931, 946 (Pa.Super. 1989)
38	12684	20	74	70	CONFIRM	70	Allen, 70 N.D. 400
39	12684	29	1995	1985	CONFIRM	1985	(1985), involved the prosecution
40	12689	9	100	400	CONFIRM	400	$17,400 per "lease year"
41	12707	9	558	553	CONFIRM	553	Ramada, Inc., 553 N.W.2d 760
42	12714	10	20	10	CONFIRM	10	1998 ND 71, ¶10
43	12744	15	793	293	CONFIRM	293	698 F.Supp. at 293
44	12746	26	538	533	CONFIRM	533	533 N.W.2d 695, 702
45	12751	11	17	47	CONFIRM	47	Baldock, at 446-47
46	12751	15	2251	2254	CONFIRM	2254	Hearing on S.B. 2254
47	12760	19	1993	1994	CONFIRM	1994	509 N.W.2d 49, 53 (N.D. 1994)
48	12786	6	816	316	CONFIRM	316	316, 318 (N.D. 1980)
49	12805	7	64	04	CONFIRM	04	N.D.C.C. § 44-04-18(2)
50	12805	9	8	3	UNCLEAR		crop shows "within the past 30 days" lines; context phrase "for the same. [n]. That" not visible
51	12839	3	653	553	CONFIRM	553	numbered 553
52	12913	8	28	23	CONFIRM	23	On March 23, 1998
53	12924	12	823	323	CONFIRM	323	452 N.W.2d 319, 323
54	12924	15	28	23	CONFIRM	23	N.D.C.C. § 32-23-09
55	12940	65	1162	1152	CONFIRM	1152	Hearing on H.B. 1152
56	12958	42	84	34	CONFIRM	34	N.D.C.C. ch. 34-14
57	13012	11	448	443	CONFIRM	443	541 N.W.2d 443, 445
58	13017	2	28	23	CONFIRM	23	through October 23, 1995
59	13017	21	877	377	CONFIRM	377	crop shows full Weber cite "377 N.W.2d 571" not the "at 574" short form; same case, volume 377
